,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S_coordinate,East_P,North_P,East_MP,North_MP,Max_speed,Max_Speed_MP,All_way_stop,Bus_stop,Speed_bump,Ped_crossing,Left_curb_east,Left_curb_north,Right_curb_east,Right_curb_north,Bus_stop_line_east,Bus_stop_line_north,Center_line_east,Center_line_north,p1_x,p1_y,p2_x,p2_y,p3_x,p3_y,PI1_1_x,PI1_1_y,PI1_2_x,PI1_2_y,PI2_1_x,PI2_1_y,PI2_2_x,PI2_2_y
1068.49726217,-216.264035123,-535.256786138,0.0,0.0,5.5555555556,0.0,0.0,0.0,0.0,0.0,-223.0166129115,-536.6253275609,-211.807799362966,-534.78279477709,-213.90566364645,-534.974831204815,-218.4632689559,-536.2998914399,-227.63398856,-522.1554097483,-1.0,-1.0,-1.0,-1.0,-198.3162157314,-539.0133715307,-211.8321548733,-512.6767740626,-207.9624857506,-519.8595899483,-203.0212714103,-517.355067106
1069.47492303,-216.526378922,-534.314981238,0.0,0.0,5.5555555556,0.0,0.0,0.0,0.0,0.0,-223.3124349341,-535.4964346161,-212.079726927173,-533.588556512072,-214.097427724337,-533.909587473234,-218.7861734849,-535.1000349045,-227.63398856,-522.1554097483,-1.0,-1.0,-1.0,-1.0,-198.3162157314,-539.0133715307,-211.8321548733,-512.6767740626,-207.9624857506,-519.8595899483,-203.0212714103,-517.355067106
1070.45298074,-216.777899034,-533.369817484,0.0,0.0,5.5555555556,0.0,0.0,0.0,0.0,0.0,-223.3124349341,-535.4964346161,-212.364776611328,-532.381896972656,-214.894438031477,-531.909129168433,-218.9845520391,-534.3007545729,-227.63398856,-522.1554097483,-1.0,-1.0,-1.0,-1.0,-198.3162157314,-539.0133715307,-211.8321548733,-512.6767740626,-207.9624857506,-519.8595899483,-203.0212714103,-517.355067106
1071.43199789,-217.024042573,-532.422247987,0.0,0.0,5.5555555556,0.0,0.0,0.0,0.0,0.0,-223.6082569568,-534.3675416712,-212.789779663086,-531.204650878906,-215.132967023932,-531.421774514098,-219.2644189901,-533.0940914427,-227.63398856,-522.1554097483,-1.0,-1.0,-1.0,-1.0,-198.3162157314,-539.0133715307,-211.8321548733,-512.6767740626,-207.9624857506,-519.8595899483,-203.0212714103,-517.355067106
1072.4114766,-217.268236095,-531.473697486,0.0,0.0,5.5555555556,0.0,0.0,0.0,0.0,0.0,-223.9040789795,-533.2386487264,-213.0751953125,-529.985229492188,-215.331644682098,-530.920160006355,-219.4539790474,-532.2917223732,-227.63398856,-522.1554097483,-1.0,-1.0,-1.0,-1.0,-198.3162157314,-539.0133715307,-211.8321548733,-512.6767740626,-207.9624857506,-519.8595899483,-203.0212714103,-517.355067106
1073.39175569,-217.506652326,-530.522853227,0.0,0.0,5.5555555556,0.0,0.0,0.0,0.0,0.0,-224.1999010021,-532.1097557815,-213.321487426758,-528.980285644531,-215.61321382981,-529.882396845979,-219.6541757902,-531.493052063,-227.63398856,-522.1554097483,-232.2848297404,-488.970805727,-1.0,-1.0,-198.3162157314,-539.0133715307,-211.8321548733,-512.6767740626,-207.9624857506,-519.8595899483,-203.0212714103,-517.355067106
1074.37171274,-217.740096471,-529.57110765,0.0,0.0,5.5555555556,0.0,0.0,0.0,0.0,0.0,-224.4957230248,-530.9808628367,-213.42268371582,-528.542297363281,-215.927220520541,-528.848095500153,-220.0077402955,-530.3052530549,-227.63398856,-522.1554097483,-232.2848297404,-488.970805727,-1.0,-1.0,-198.3162157314,-539.0133715307,-211.8321548733,-512.6767740626,-207.9624857506,-519.8595899483,-203.0212714103,-517.355067106
1075.35111839,-217.970872171,-528.619278882,0.0,0.0,5.5555555556,0.0,0.0,0.0,0.0,0.0,-224.7261765112,-529.8653066497,-213.674590239714,-527.256119649133,-216.078200675283,-528.328194796664,-220.2234109828,-529.5084716448,-227.63398856,-522.1554097483,-232.2848297404,-488.970805727,-1.0,-1.0,-198.3162157314,-539.0133715307,-211.8321548733,-512.6767740626,-207.9624857506,-519.8595899483,-203.0212714103,-517.355067106
1076.32890501,-218.190584955,-527.666497176,0.0,0.0,5.5555555556,0.0,0.0,0.0,0.0,0.0,-224.9566299975,-528.7497504628,-214.064130549674,-525.881258615191,-216.343218914865,-527.273063910025,-220.4982070439,-528.2989861029,-227.63398856,-522.1554097483,-232.2848297404,-488.970805727,-1.0,-1.0,-198.3162157314,-539.0133715307,-211.8321548733,-512.6767740626,-1.0,-1.0,-1.0,-1.0
1077.30761235,-218.411071334,-526.712949162,0.0,0.0,5.5555555556,0.0,0.0,0.0,0.0,0.0,-225.1870834839,-527.6341942758,-214.064130549674,-525.881258615191,-216.635888825855,-526.2352937065,-220.6915248081,-527.4950933134,-227.63398856,-522.1554097483,-232.2848297404,-488.970805727,-1.0,-1.0,-198.3162157314,-539.0133715307,-211.8321548733,-512.6767740626,-1.0,-1.0,-1.0,-1.0
1078.28595551,-218.629525194,-525.759307069,0.0,0.0,5.5555555556,0.0,0.0,0.0,0.0,0.0,-225.1870834839,-527.6341942758,-214.453670859634,-524.506397581249,-216.988790396643,-525.206824458468,-220.8377328026,-526.6819498075,-227.63398856,-522.1554097483,-232.2848297404,-488.970805727,-1.0,-1.0,-198.3162157314,-539.0133715307,-211.8321548733,-512.6767740626,-204.032051787,-525.200902359,-198.3427181592,-522.0825485638
1079.2553824,-218.831431472,-524.81113918,0.0,0.0,5.5555555556,0.0,0.0,0.0,0.0,0.0,-225.4175369702,-526.5186380888,-214.453670859634,-524.506397581249,-217.111689626881,-524.678197834295,-221.0878679597,-525.4702523464,-227.63398856,-522.1554097483,-232.2848297404,-488.970805727,-1.0,-1.0,-198.3162157314,-539.0133715307,-211.8321548733,-512.6767740626,-204.032051787,-525.200902359,-198.3427181592,-522.0825485638
1080.2342777,-219.040410831,-523.854810971,0.0,0.0,5.5555555556,0.0,0.0,0.0,0.0,0.0,-225.6479904566,-525.4030819019,-214.701070762811,-523.254329998345,-217.316635593934,-523.610535860545,-221.2329633797,-524.6586900781,-227.63398856,-522.1554097483,-232.2848297404,-488.970805727,-1.0,-1.0,-198.3162157314,-539.0133715307,-211.8321548733,-512.6767740626,-1.0,-1.0,-1.0,-1.0
1081.21281872,-219.247637394,-522.898463923,0.0,0.0,5.5555555556,0.0,0.0,0.0,0.0,0.0,-225.878443943,-524.2875257149,-214.948470665987,-522.002262415441,-217.456197081564,-522.53054748129,-221.465253032,-523.4383013806,-227.63398856,-522.1554097483,-232.2848297404,-488.970805727,-1.0,-1.0,-198.3162157314,-539.0133715307,-211.8321548733,-512.6767740626,-1.0,-1.0,-1.0,-1.0
1082.19140951,-219.444553918,-521.939890075,0.0,0.0,5.5555555556,0.0,0.0,0.0,0.0,0.0,-226.1088974293,-523.171969528,-215.195870569163,-520.750194832538,-217.634089806552,-521.463095868999,-221.635935621,-522.6284708912,-227.63398856,-522.1554097483,-232.2848297404,-488.970805727,-1.0,-1.0,-198.3162157314,-539.0133715307,-211.8321548733,-512.6767740626,-1.0,-1.0,-1.0,-1.0
1083.16966638,-219.640690109,-520.981497102,0.0,0.0,5.5555555556,0.0,0.0,0.0,0.0,0.0,-226.3393509157,-522.056413341,-215.195870569163,-520.750194832538,-217.821938866534,-520.398953806357,-221.7773120255,-521.8118392439,-227.63398856,-522.1554097483,-232.2848297404,-488.970805727,-1.0,-1.0,-198.3162157314,-539.0133715307,-211.8321548733,-512.6767740626,-1.0,-1.0,-1.0,-1.0
1084.15327802,-219.821285832,-520.014606708,0.0,0.0,5.5555555556,0.0,0.0,0.0,0.0,0.0,-226.569804402,-520.9408571541,-215.44327047234,-519.498127249634,-217.917822779788,-519.866840967578,-221.9546206311,-520.5860416434,-227.63398856,-522.1554097483,-232.2848297404,-488.970805727,-1.0,-1.0,-198.3162157314,-539.0133715307,-211.8321548733,-512.6767740626,-1.0,-1.0,-1.0,-1.0
1085.13230832,-220.006627539,-519.053280126,0.0,0.0,5.5555555556,0.0,0.0,0.0,0.0,0.0,-226.569804402,-520.9408571541,-215.690670375516,-518.246059666731,-218.07407748077,-518.794994769362,-222.1145450247,-519.7744558274,-227.63398856,-522.1554097483,-232.2848297404,-488.970805727,-1.0,-1.0,-198.3162157314,-539.0133715307,-211.8321548733,-512.6767740626,-1.0,-1.0,-1.0,-1.0
1086.11409925,-220.188719616,-518.088523219,0.0,0.0,5.5555555556,0.0,0.0,0.0,0.0,0.0,-226.9690367003,-518.6926765521,-215.938070278692,-516.993992083827,-218.29850243075,-517.739760446826,-222.3385089491,-518.5526639299,-227.63398856,-522.1554097483,-232.2848297404,-488.970805727,-1.0,-1.0,-198.3162157314,-539.0133715307,-211.8321548733,-512.6767740626,-1.0,-1.0,-1.0,-1.0
1087.09298959,-220.360258374,-517.124780116,0.0,0.0,5.5555555556,0.0,0.0,0.0,0.0,0.0,-227.1378155121,-517.5600521372,-216.185470181869,-515.741924500924,-218.490964441902,-516.688200250246,-222.4586091315,-517.7331766694,-227.63398856,-522.1554097483,-232.2848297404,-488.970805727,-1.0,-1.0,-198.3162157314,-539.0133715307,-211.8321548733,-512.6767740626,-211.5612753922,-512.62086129,-198.6093856305,-505.8007995088
1088.07477084,-220.520881009,-516.156227181,0.0,0.0,5.5555555556,0.0,0.0,0.0,0.0,0.0,-227.1378155121,-517.5600521372,-216.185470181869,-515.741924500924,-218.66661035619,-515.621555278961,-222.6125764777,-516.9183900859,-227.63398856,-522.1554097483,-232.2848297404,-488.970805727,-1.0,-1.0,-198.3162157314,-539.0133715307,-211.8321548733,-512.6767740626,-211.5612753922,-512.62086129,-198.6093856305,-505.8007995088
1089.04670054,-220.679961787,-515.197404649,0.0,0.0,5.5555555556,0.0,0.0,0.0,0.0,0.0,-227.306594324,-516.4274277222,-216.366410393677,-514.63134034934,-218.734283771082,-515.084275521144,-222.830750282,-515.6968853565,-227.63398856,-522.1554097483,-232.2848297404,-488.970805727,-1.0,-1.0,-198.3162157314,-539.0133715307,-211.8321548733,-512.6767740626,-211.5612753922,-512.62086129,-198.6093856305,-505.8007995088
1090.02629103,-220.826239672,-514.228797245,0.0,0.0,5.5555555556,0.0,0.0,0.0,0.0,0.0,-227.4753731358,-515.2948033072,-216.547350605485,-513.520756197757,-218.767618630206,-513.982451532302,-222.9839151257,-514.8817715603,-232.2848297404,-488.970805727,-227.63398856,-522.1554097483,-1.0,-1.0,-198.3162157314,-539.0133715307,-211.8321548733,-512.6767740626,-211.5612753922,-512.62086129,-198.6093856305,-505.8007995088
1091.00637642,-220.969894417,-513.259297015,0.0,0.0,5.5555555556,0.0,0.0,0.0,0.0,0.0,-227.6441519476,-514.1621788922,-216.728290817293,-512.410172046173,-218.8084159705,-513.439323313526,-223.1068752337,-514.062243191,-232.2848297404,-488.970805727,-227.63398856,-522.1554097483,-1.0,-1.0,-198.3162157314,-539.0133715307,-211.8321548733,-512.6767740626,-211.5612753922,-512.62086129,-198.6093856305,-505.8007995088
1091.98507194,-221.113251094,-512.291157682,0.0,0.0,5.5555555556,0.0,0.0,0.0,0.0,0.0,-227.8129307595,-513.0295544772,-216.909231029102,-511.29958789459,-218.745615492598,-512.318418952172,-223.2889061863,-512.8353549621,-232.2848297404,-488.970805727,-1.0,-1.0,-1.0,-1.0,-198.3162157314,-539.0133715307,-211.8321548733,-512.6767740626,-211.5612753922,-512.62086129,-198.6093856305,-505.8007995088
1092.96752234,-221.259465137,-511.31964842,0.0,0.0,5.5555555556,0.0,0.0,0.0,0.0,0.0,-227.9817095713,-511.8969300623,-217.09017124091,-510.189003743006,-218.91462224009,-510.705831163516,-223.4047153155,-512.0175747394,-232.2848297404,-488.970805727,-1.0,-1.0,-1.0,-1.0,-212.1127759939,-495.6960690218,-205.4648433921,-509.2404845054,-211.5612753922,-512.62086129,-198.6093856305,-505.8007995088
1093.9512943,-221.408508767,-510.347232214,0.0,0.0,5.5555555556,0.0,0.0,0.0,0.0,0.0,-227.9817095713,-511.8969300623,-217.09017124091,-510.189003743006,-219.147050606259,-509.653542608547,-223.5680582914,-510.8020700002,-232.2848297404,-488.970805727,-1.0,-1.0,-1.0,-1.0,-212.1127759939,-495.6960690218,-205.4648433921,-509.2404845054,-211.5612753922,-512.62086129,-198.6093856305,-505.8007995088
1094.93109528,-221.548853708,-509.377534705,0.0,0.0,5.5555555556,0.0,0.0,0.0,0.0,0.0,-228.1504883832,-510.7643056473,-217.271111452718,-509.078419591423,-219.256319060076,-509.126400278706,-223.617876403,-509.9906402419,-232.2848297404,-488.970805727,-1.0,-1.0,-1.0,-1.0,-212.1127759939,-495.6960690218,-205.4648433921,-509.2404845054,-211.5612753922,-512.62086129,-198.6093856305,-505.8007995088
1095.90844467,-221.684871506,-508.4096964,0.0,0.0,5.5555555556,0.0,0.0,0.0,0.0,0.0,-228.319267195,-509.6316812323,-217.452051664526,-507.967835439839,-219.441220784864,-508.063149650973,-223.6659356764,-509.1801186204,-232.2848297404,-488.970805727,-1.0,-1.0,-1.0,-1.0,-212.1127759939,-495.6960690218,-205.4648433921,-509.2404845054,-211.5612753922,-512.62086129,-198.6093856305,-505.8007995088
1096.88814649,-221.813529175,-507.438479199,0.0,0.0,5.5555555556,0.0,0.0,0.0,0.0,0.0,-228.4536098274,-508.5973567734,-217.632991876335,-506.857251288256,-219.526471089092,-507.531722951469,-223.779081015,-507.9484420738,-232.2848297404,-488.970805727,-1.0,-1.0,-1.0,-1.0,-212.1127759939,-495.6960690218,-205.4648433921,-509.2404845054,-211.5612753922,-512.62086129,-198.6093856305,-505.8007995088
1097.86677595,-221.947167554,-506.469017283,0.0,0.0,5.5555555556,0.0,0.0,0.0,0.0,0.0,-228.5879524598,-507.5630323145,-217.813932088143,-505.746667136672,-219.795397948405,-505.93817266702,-223.8670800911,-507.1063780021,-232.2848297404,-488.970805727,-1.0,-1.0,-1.0,-1.0,-212.1127759939,-495.6960690218,-205.4648433921,-509.2404845054,-211.5612753922,-512.62086129,-198.6093856305,-505.8007995088
1098.85303512,-222.067345425,-505.490107465,0.0,0.0,5.5555555556,0.0,0.0,0.0,0.0,0.0,-228.7222950921,-506.5287078556,-217.994872299951,-504.636082985089,-220.036060760872,-504.893381877618,-224.0783384918,-505.8775959223,-232.2848297404,-488.970805727,-1.0,-1.0,-1.0,-1.0,-212.1127759939,-495.6960690218,-205.4648433921,-509.2404845054,-211.5612753922,-512.62086129,-198.6093856305,-505.8007995088
1099.83209338,-222.195402488,-504.519460016,0.0,0.0,5.5555555556,0.0,0.0,0.0,0.0,0.0,-228.8566377245,-505.4943833968,-217.994872299951,-504.636082985089,-220.137119839561,-504.370764906354,-224.2471048631,-505.0605082777,-232.2848297404,-488.970805727,-1.0,-1.0,-1.0,-1.0,-212.1127759939,-495.6960690218,-205.4648433921,-509.2404845054,-211.5612753922,-512.62086129,-198.6093856305,-505.8007995088
1100.81410023,-222.322212143,-503.545675257,0.0,0.0,5.5555555556,0.0,0.0,0.0,0.0,0.0,-228.9909803569,-504.4600589379,-218.245881536081,-503.075729258553,-220.236713586153,-503.849163369639,-224.3759776761,-504.2412292611,-232.2848297404,-488.970805727,-1.0,-1.0,-1.0,-1.0,-212.1127759939,-495.6960690218,-205.4648433921,-509.2404845054,-211.5612753922,-512.62086129,-198.6093856305,-505.8007995088
1101.79076742,-222.444860827,-502.576739702,0.0,0.0,5.5555555556,0.0,0.0,0.0,0.0,0.0,-229.1253229893,-503.425734479,-218.369295482597,-501.537720662133,-220.210017693806,-502.761572641772,-224.5668545089,-503.0222492103,-232.2848297404,-488.970805727,-1.0,-1.0,-1.0,-1.0,-212.1127759939,-495.6960690218,-205.4648433921,-509.2404845054,-211.5612753922,-512.62086129,-198.6093856305,-505.8007995088
1102.77036469,-222.561328512,-501.604090697,0.0,0.0,5.5555555556,0.0,0.0,0.0,0.0,0.0,-229.2596656216,-502.3914100201,-218.369295482597,-501.537720662133,-220.08527168309,-502.197170928815,-224.6909460828,-502.2064473219,-232.2848297404,-488.970805727,-235.958022759,-459.4199487006,-1.0,-1.0,-212.1127759939,-495.6960690218,-205.4648433921,-509.2404845054,-211.5612753922,-512.62086129,-198.6093856305,-505.8007995088
1103.73612025,-222.671092749,-500.644593114,0.0,0.0,5.5555555556,0.0,0.0,0.0,0.0,0.0,-229.394008254,-501.3570855612,-218.492709429113,-499.999712065713,-220.05085023168,-500.054974867022,-224.7987578777,-501.3877906337,-232.2848297404,-488.970805727,-235.958022759,-459.4199487006,-1.0,-1.0,-212.1127759939,-495.6960690218,-205.4648433921,-509.2404845054,-211.5612753922,-512.62086129,-198.6093856305,-505.8007995088
1104.7065712,-222.789042937,-499.68133676,0.0,0.0,5.5555555556,0.0,0.0,0.0,0.0,0.0,-229.5283508864,-500.3227611023,-219.248676522189,-497.280369316226,-220.059788449572,-499.52245919012,-224.9520753809,-500.1743932701,-232.2848297404,-488.970805727,-235.958022759,-459.4199487006,-1.0,-1.0,-212.1127759939,-495.6960690218,-205.4648433921,-509.2404845054,-211.5612753922,-512.62086129,-198.6093856305,-505.8007995088
1105.67344371,-222.90718347,-498.721709092,0.0,0.0,5.5555555556,0.0,0.0,0.0,0.0,0.0,-229.6626935187,-499.2884366435,-219.248676522189,-497.280369316226,-220.059788449572,-499.52245919012,-225.0833736013,-499.3841618035,-232.2848297404,-488.970805727,-235.958022759,-459.4199487006,-1.0,-1.0,-212.1127759939,-495.6960690218,-205.4648433921,-509.2404845054,-212.066851658,-495.6068326277,-201.4673842942,-489.8573645942
1106.63764391,-223.015828062,-497.763649398,0.0,0.0,5.5555555556,0.0,0.0,0.0,0.0,0.0,-229.7970361511,-498.2541121846,-219.881229668749,-496.099035163159,-220.221688817839,-496.910051120921,-225.2338556204,-498.2089451027,-232.2848297404,-488.970805727,-235.958022759,-459.4199487006,-1.0,-1.0,-212.1127759939,-495.6960690218,-205.4648433921,-509.2404845054,-212.066851658,-495.6068326277,-201.4673842942,-489.8573645942
1107.58424197,-223.124800081,-496.823344667,0.0,0.0,5.5555555556,0.0,0.0,0.0,0.0,0.0,-229.9313787835,-497.2197877257,-220.429306030273,-495.328552246094,-220.497250931645,-495.916449296583,-225.3343165689,-497.4392534992,-232.2848297404,-488.970805727,-235.958022759,-459.4199487006,-1.0,-1.0,-212.1127759939,-495.6960690218,-205.4648433921,-509.2404845054,-212.066851658,-495.6068326277,-201.4673842942,-489.8573645942
1108.51263955,-223.248540233,-495.903230307,0.0,0.0,5.5555555556,0.0,0.0,0.0,0.0,0.0,-229.9313787835,-497.2197877257,-220.78630065918,-494.85986328125,-220.612432469521,-495.410919990194,-225.5326225269,-496.3085460625,-232.2848297404,-488.970805727,-235.958022759,-459.4199487006,-1.0,-1.0,-206.0071286312,-491.9574349178,-211.2423010166,-480.980132244,-212.066851658,-495.6068326277,-201.4673842942,-489.8573645942
1109.40485566,-223.352933394,-495.017142473,0.0,0.0,5.5555555556,0.0,0.0,0.0,0.0,0.0,-230.0657214158,-496.1854632668,-221.164459228516,-493.986785888672,-221.164459228516,-493.986785888672,-225.5623200086,-495.55366379,-232.2848297404,-488.970805727,-235.958022759,-459.4199487006,-1.0,-1.0,-206.0071286312,-491.9574349178,-211.2423010166,-480.980132244,-212.066851658,-495.6068326277,-201.4673842942,-489.8573645942
1110.27329788,-223.450054138,-494.154148005,0.0,0.0,5.5555555556,0.0,0.0,0.0,0.0,0.0,-230.2000640482,-495.1511388079,-221.347198486328,-493.534362792969,-221.347198486328,-493.534362792969,-225.6467071789,-494.8065736984,-232.2848297404,-488.970805727,-235.958022759,-459.4199487006,-1.0,-1.0,-206.0071286312,-491.9574349178,-211.2423010166,-480.980132244,-212.066851658,-495.6068326277,-201.4673842942,-489.8573645942
1111.13107771,-223.555385609,-493.302859848,0.0,0.0,5.5555555556,0.0,0.0,0.0,0.0,0.0,-230.3344066806,-494.116814349,-221.59065246582,-492.837646484375,-221.59065246582,-492.837646484375,-225.854218585,-493.7102666968,-232.2848297404,-488.970805727,-235.958022759,-459.4199487006,-1.0,-1.0,-206.0071286312,-491.9574349178,-211.2423010166,-480.980132244,-212.066851658,-495.6068326277,-201.4673842942,-489.8573645942
1111.97670132,-223.652332042,-492.46281183,0.0,0.0,5.5555555556,0.0,0.0,0.0,0.0,0.0,-230.4687493129,-493.0824898901,-221.710708618164,-492.159454345703,-221.710708618164,-492.159454345703,-225.9505888403,-492.9854958155,-232.2848297404,-488.970805727,-235.958022759,-459.4199487006,-1.0,-1.0,-206.0071286312,-491.9574349178,-211.2423010166,-480.980132244,-212.066851658,-495.6068326277,-201.4673842942,-489.8573645942
1112.81585414,-223.732735779,-491.627519844,0.0,0.0,5.5555555556,0.0,0.0,0.0,0.0,0.0,-230.6030919453,-492.0481654313,-221.779037475586,-491.228363037109,-221.779037475586,-491.228363037109,-226.0619866345,-492.2810659639,-232.2848297404,-488.970805727,-235.958022759,-459.4199487006,-1.0,-1.0,-206.0071286312,-491.9574349178,-211.2423010166,-480.980132244,-212.066851658,-495.6068326277,-201.4673842942,-489.8573645942
1113.62807695,-223.815402572,-490.819514832,0.0,0.0,5.5555555556,0.0,0.0,0.0,0.0,0.0,-230.6030919453,-492.0481654313,-221.913055419922,-490.268310546875,-221.913055419922,-490.268310546875,-226.1948992996,-491.2784966929,-232.2848297404,-488.970805727,-235.958022759,-459.4199487006,-1.0,-1.0,-206.0071286312,-491.9574349178,-211.2423010166,-480.980132244,-212.066851658,-495.6068326277,-201.4673842942,-489.8573645942
1114.40467369,-223.888630073,-490.046378216,0.0,0.0,5.5555555556,0.0,0.0,0.0,0.0,0.0,-230.7374345777,-491.0138409724,-221.961273193359,-489.862121582031,-221.961273193359,-489.862121582031,-226.2930829252,-490.6373938798,-232.2848297404,-488.970805727,-235.958022759,-459.4199487006,-1.0,-1.0,-206.0071286312,-491.9574349178,-211.2423010166,-480.980132244,-212.066851658,-495.6068326277,-201.4673842942,-489.8573645942
1115.13341995,-223.972836769,-489.322513352,0.0,0.0,5.5555555556,0.0,0.0,0.0,0.0,0.0,-230.87177721,-489.9795165135,-222.100591326045,-488.77928423346,-222.100591326045,-488.77928423346,-226.4515609049,-489.7037216695,-232.2848297404,-488.970805727,-235.958022759,-459.4199487006,-1.0,-1.0,-206.0071286312,-491.9574349178,-211.2423010166,-480.980132244,-212.066851658,-495.6068326277,-201.4673842942,-489.8573645942
1115.8368487,-224.068603486,-488.625634069,0.0,0.0,5.5555555556,0.0,0.0,0.0,0.0,0.0,-230.87177721,-489.9795165135,-222.100591326045,-488.77928423346,-222.100591326045,-488.77928423346,-226.5379319781,-489.090231883,-232.2848297404,-488.970805727,-235.958022759,-459.4199487006,-1.0,-1.0,-206.0071286312,-491.9574349178,-211.2423010166,-480.980132244,-212.066851658,-495.6068326277,-201.4673842942,-489.8573645942
1116.50726794,-224.15349233,-487.96061088,0.0,0.0,5.5555555556,0.0,0.0,0.0,0.0,0.0,-231.0061198424,-488.9451920546,-222.339155167089,-487.540013577569,-222.339155167089,-487.540013577569,-226.5874134712,-488.4879963904,-232.2848297404,-488.970805727,-235.958022759,-459.4199487006,-1.0,-1.0,-206.0071286312,-491.9574349178,-211.2423010166,-480.980132244,-212.066851658,-495.6068326277,-201.4673842942,-489.8573645942
1117.17762531,-224.218523835,-487.293415322,0.0,0.0,5.5555555556,0.0,0.0,0.0,0.0,0.0,-231.1404624748,-487.9108675957,-222.339155167089,-487.540013577569,-222.339155167089,-487.540013577569,-226.6433407991,-487.8978155475,-232.2848297404,-488.970805727,-235.958022759,-459.4199487006,-1.0,-1.0,-206.0071286312,-491.9574349178,-211.2423010166,-480.980132244,-212.066851658,-495.6068326277,-201.4673842942,-489.8573645942
1117.83915622,-224.298426803,-486.63672768,0.0,0.0,5.5555555556,0.0,0.0,0.0,0.0,0.0,-231.1404624748,-487.9108675957,-222.471369210527,-486.427186127511,-222.471369210527,-486.427186127511,-226.7258007726,-487.0487289604,-232.2848297404,-488.970805727,-235.958022759,-459.4199487006,-1.0,-1.0,-206.0071286312,-491.9574349178,-211.2423010166,-480.980132244,-212.066851658,-495.6068326277,-201.4673842942,-489.8573645942
1118.48720512,-224.390988564,-485.995323204,0.0,0.0,5.5555555556,0.0,0.0,0.0,0.0,0.0,-231.2748051071,-486.8765431368,-222.603583253966,-485.314358677453,-222.603583253966,-485.314358677453,-226.7689522537,-486.5054425882,-232.2848297404,-488.970805727,-235.958022759,-459.4199487006,-1.0,-1.0,-206.0071286312,-491.9574349178,-211.2423010166,-480.980132244,-212.066851658,-495.6068326277,-201.4673842942,-489.8573645942
1119.11895179,-224.471662287,-485.368748707,0.0,0.0,5.5555555556,0.0,0.0,0.0,0.0,0.0,-231.4091477395,-485.842218678,-222.603583253966,-485.314358677453,-222.603583253966,-485.314358677453,-226.8281236461,-485.9802090366,-232.2848297404,-488.970805727,-235.958022759,-459.4199487006,-1.0,-1.0,-206.0071286312,-491.9574349178,-211.2423010166,-480.980132244,-212.066851658,-495.6068326277,-201.4673842942,-489.8573645942
1119.72126909,-224.532361295,-484.769497702,0.0,0.0,5.5555555556,0.0,0.0,0.0,0.0,0.0,-231.4091477395,-485.842218678,-222.735797297404,-484.201531227395,-222.735797297404,-484.201531227395,-226.8461780742,-485.2343437538,-232.2848297404,-488.970805727,-235.958022759,-459.4199487006,-1.0,-1.0,-206.0071286312,-491.9574349178,-211.2423010166,-480.980132244,-212.066851658,-495.6068326277,-201.4673842942,-489.8573645942
1120.29971882,-224.585332812,-484.193478517,0.0,0.0,5.5555555556,0.0,0.0,0.0,0.0,0.0,-231.5434903719,-484.8078942191,-222.735797297404,-484.201531227395,-222.735797297404,-484.201531227395,-226.9085708753,-484.5738693541,-232.2848297404,-488.970805727,-235.958022759,-459.4199487006,-1.0,-1.0,-206.0071286312,-491.9574349178,-211.2423010166,-480.980132244,-212.066851658,-495.6068326277,-201.4673842942,-489.8573645942
1120.83883086,-224.642915214,-483.657450475,0.0,0.0,5.5555555556,0.0,0.0,0.0,0.0,0.0,-231.5434903719,-484.8078942191,-222.868011340843,-483.088703777337,-222.868011340843,-483.088703777337,-226.9726957578,-484.1963208578,-232.2848297404,-488.970805727,-235.958022759,-459.4199487006,-1.0,-1.0,-206.0071286312,-491.9574349178,-211.2423010166,-480.980132244,-212.066851658,-495.6068326277,-201.4673842942,-489.8573645942
1121.55031268,-224.729770482,-482.951290055,0.0,0.0,5.5555555556,0.0,0.0,0.0,0.0,0.0,-231.6778330043,-483.7735697602,-222.868011340843,-483.088703777337,-222.868011340843,-483.088703777337,-227.1325124581,-483.5847439669,-232.2848297404,-488.970805727,-235.958022759,-459.4199487006,-1.0,-1.0,-206.0071286312,-491.9574349178,-211.2423010166,-480.980132244,-212.066851658,-495.6068326277,-201.4673842942,-489.8573645942
1122.14304178,-224.802253547,-482.363009519,0.0,0.0,5.5555555556,0.0,0.0,0.0,0.0,0.0,-231.6778330043,-483.7735697602,-223.000225384281,-481.975876327279,-223.000225384281,-481.975876327279,-227.2568413347,-482.8847181267,-235.958022759,-459.4199487006,-232.2848297404,-488.970805727,-1.0,-1.0,-206.0071286312,-491.9574349178,-211.2423010166,-480.980132244,-212.066851658,-495.6068326277,-201.4673842942,-489.8573645942
1122.74233022,-224.867300472,-481.767261643,0.0,0.0,5.5555555556,0.0,0.0,0.0,0.0,0.0,-231.8121756366,-482.7392453013,-223.000225384281,-481.975876327279,-223.000225384281,-481.975876327279,-227.3275822317,-482.3007251932,-235.958022759,-459.4199487006,-1.0,-1.0,-1.0,-1.0,-206.0071286312,-491.9574349178,-211.2423010166,-480.980132244,-212.066851658,-495.6068326277,-201.4673842942,-489.8573645942
